filename,original_class,psa_mean_power,psa_low_high_ratio,psa_prelim_class_guess,error
1237651758284935451.jpg,STAR,202203535.2639532,26.818765405384745,STAR,
1237651758284934709.jpg,STAR,483838008.8415002,51.3655933079402,STAR,
1237651758284997226.jpg,STAR,882918677.440261,39.852152104050106,STAR,
1237651758284997983.jpg,STAR,557816599.5366783,32.027348726170324,STAR,
1237651758284934917.jpg,STAR,381381646.887846,58.70712091314419,STAR,
1237651758284997206.jpg,STAR,867029343.2198619,31.157132145806337,STAR,
1237651758284934661.jpg,STAR,625377612.4903483,72.61916502941412,STAR,
1237651758284936585.jpg,STAR,35068764.47269217,14.666869008705518,STAR,
1237651758284999967.jpg,STAR,245109569.36988068,13.447335118758783,STAR,
1237651758284934684.jpg,STAR,207874991.9982433,37.41219999019228,STAR,
1237651758284998151.jpg,STAR,1303579751.948474,51.819824182582515,STAR,
1237651758284997238.jpg,STAR,279493363.31739885,12.350156663287498,STAR,
1237651758284934722.jpg,STAR,628374060.0521657,48.05099475134212,STAR,
1237651758284936103.jpg,STAR,95398461.04561244,17.251800423299805,STAR,
1237651758284934669.jpg,STAR,335344101.9479094,59.38587346279821,STAR,
1237651758284997203.jpg,STAR,1328516620.5771606,56.72931931129937,STAR,
1237651758284997978.jpg,STAR,158117249.07027942,15.266370450008292,STAR,
1237651758284997216.jpg,STAR,290583247.247845,39.662230646893484,STAR,
1237651758284998131.jpg,STAR,747785281.0629119,42.21033720836071,STAR,
1237651758284997197.jpg,STAR,764155157.7866628,25.14963701893169,STAR,
1237651758285002464.jpg,STAR,204784228.01520988,15.519723825566993,STAR,
1237651758284935463.jpg,STAR,155708781.97816285,25.419203254780882,STAR,
1237651758284999968.jpg,STAR,265129485.03872454,19.631408955829937,STAR,
1237651758284997227.jpg,STAR,769356174.3162684,27.422684836830726,STAR,
1237651758284997179.jpg,STAR,724696498.2461206,57.98586312002076,STAR,
1237651758284936582.jpg,STAR,776988497.2230439,77.32936622979268,STAR,
1237651758284998168.jpg,STAR,851799342.834648,32.10427047603943,STAR,
1237651758284999017.jpg,STAR,525109886.5688671,60.4798839781924,STAR,
1237651758284936583.jpg,STAR,471562330.8608461,30.9093898203298,STAR,
1237651758284935455.jpg,STAR,125080325.84699255,24.89195323278183,STAR,
1237651758284997174.jpg,STAR,359317898.261062,34.110205436332514,STAR,
1237651758284998179.jpg,STAR,947954142.0817912,36.04854140477337,STAR,
1237651758284997236.jpg,STAR,1292575100.678436,60.00479907548674,STAR,
1237651758284997181.jpg,STAR,688180241.1311015,31.45209119147464,STAR,
1237651758284936447.jpg,STAR,199899322.76675045,17.38457817684773,STAR,
1237651758284997151.jpg,STAR,972732986.3471652,58.57881491575839,STAR,
1237651758284935454.jpg,STAR,131192397.45652458,24.365961051680802,STAR,
1237651758284999723.jpg,STAR,454894716.92679447,37.47742040992093,STAR,
1237651758285002239.jpg,STAR,466265283.067004,26.381159288273423,STAR,
1237651758284997194.jpg,STAR,696629627.238653,54.046271116066066,STAR,
1237651758284997237.jpg,STAR,1582871487.5345907,49.48067050384351,STAR,
1237651758284935457.jpg,STAR,224223519.9543946,39.299438336218955,STAR,
1237651758284998121.jpg,STAR,712137422.802846,20.00952800140419,STAR,
1237651758284935461.jpg,STAR,113647523.1002405,28.37046045050127,STAR,
1237651758284997229.jpg,STAR,217017224.5863695,19.069308939407637,STAR,
1237651758284935447.jpg,STAR,143181057.1249828,31.775720747324467,STAR,
1237651758284935464.jpg,STAR,227051979.94833785,18.880948831566798,STAR,
1237651758284997202.jpg,STAR,896520686.5043719,48.38980964946468,STAR,
1237651758284999015.jpg,STAR,350268964.1453462,44.772537029683676,STAR,
1237651758284999595.jpg,STAR,431135282.6920414,32.78512202269159,STAR,
1237651758284935456.jpg,STAR,176915129.31212187,22.48406270892157,STAR,
1237651758284999597.jpg,STAR,562231540.8951098,42.163716598857555,STAR,
1237651758284997210.jpg,STAR,1458226669.1301334,44.717315733328185,STAR,
1237651758284998110.jpg,STAR,973514136.5875108,23.148686710148194,STAR,
1237651758284999730.jpg,STAR,475100604.12250143,18.74335788636016,STAR,
1237651758284935446.jpg,STAR,181585281.24966186,35.77456197191826,STAR,
1237651758284997184.jpg,STAR,1440425716.7318814,44.11927826226986,STAR,
1237651758284998092.jpg,STAR,772276723.4179064,50.28007907930419,STAR,
1237651758284999725.jpg,STAR,600222896.9187042,35.13402273882679,STAR,
1237651758284998119.jpg,STAR,2529170129.706268,85.91166239326017,STAR,
1237651758284935449.jpg,STAR,193696869.9250389,31.09721192576891,STAR,
1237651758284997153.jpg,STAR,671122403.4346427,46.03242789815635,STAR,
1237651758284999021.jpg,STAR,308785469.7653461,47.05282755342546,STAR,
1237651758285001939.jpg,STAR,203802701.60222834,31.77688296214343,STAR,
1237651758284999727.jpg,STAR,544214119.0111088,18.967426415965793,STAR,
1237651758284999599.jpg,STAR,481282623.6736998,35.927663061893675,STAR,
1237651758284999728.jpg,STAR,527927121.85135216,39.062579521326604,STAR,
1237651758284999022.jpg,STAR,184140299.28632447,31.800652169398756,STAR,
1237651758284934664.jpg,STAR,501469107.5161327,37.4753778650111,STAR,
1237651758284997169.jpg,STAR,605930097.5337521,60.636929220123946,STAR,
1237651758284936445.jpg,STAR,73989857.2030634,25.77637235240561,STAR,
1237651758284998174.jpg,STAR,1058468420.811872,32.010695370048936,STAR,
1237651758284935462.jpg,STAR,337196490.0599398,41.69837674534296,STAR,
1237651758284934666.jpg,STAR,402466102.30630964,20.049929192904848,STAR,
1237651758284999594.jpg,STAR,583703577.3712827,51.088704761164344,STAR,
1237651758284998089.jpg,STAR,1391890308.2317746,92.89390617442433,STAR,
1237651758284997152.jpg,STAR,777896644.1502858,52.93937730543739,STAR,
1237651758284998125.jpg,STAR,311484938.9043023,23.35317830894207,STAR,
1237651758284998178.jpg,STAR,1428297735.0762463,71.87857818142548,STAR,
1237651758284997192.jpg,STAR,139410700.90486303,19.09086759280277,STAR,
1237651758284997233.jpg,STAR,861976474.045447,25.190049492744677,STAR,
1237651758285002323.jpg,STAR,170036256.68898386,9.119539653339002,STAR,
1237651758284936467.jpg,STAR,107789893.6868864,17.919581059327175,STAR,
1237651758284998160.jpg,STAR,861655243.7160448,30.855037405680637,STAR,
1237651758285001172.jpg,STAR,405577418.1782864,26.217149572713655,STAR,
1237651758284999593.jpg,STAR,586829199.0379395,50.558801121136284,STAR,
1237651758284936591.jpg,STAR,198813634.8604209,21.999357033265373,STAR,
1237651758284998157.jpg,STAR,3582115065.5496855,100.55137697996776,STAR,
1237651758284999724.jpg,STAR,496002858.7578832,28.841534288806688,STAR,
1237651758284998146.jpg,STAR,790996187.2291223,32.03010669881682,STAR,
1237651758284934668.jpg,STAR,279020240.739058,21.67991290518571,STAR,
1237651758284998093.jpg,STAR,2103682983.133526,86.90528299386101,STAR,
1237651758284998173.jpg,STAR,1444159747.0421581,65.91355843779934,STAR,
1237651758284999024.jpg,STAR,144803103.0862707,42.873905199921914,STAR,
1237651758284998100.jpg,STAR,1509815622.5913734,82.83353985384859,STAR,
1237651758284997215.jpg,STAR,722468195.6847872,33.17203982063431,STAR,
1237651758284932434.jpg,STAR,301077754.0225691,32.4000574595013,STAR,
1237651758285001173.jpg,STAR,300469900.32741445,31.246227533836937,STAR,
1237651758284997163.jpg,STAR,601678749.325589,45.901162124523466,STAR,
1237651758284998091.jpg,STAR,2690417140.558353,107.46153432871341,STAR,
1237651758284998181.jpg,STAR,302075015.9930978,41.6020170519656,STAR,
1237651758284934665.jpg,STAR,281130173.0146995,21.437983612889184,STAR,
1237651758284998141.jpg,STAR,412914466.6441928,40.68639844099732,STAR,
1237651758284998099.jpg,STAR,1405321435.4009554,88.56762139421853,STAR,
1237651758285001503.jpg,STAR,633420374.2775531,39.668075091604464,STAR,
1237651758284999726.jpg,STAR,481860947.9360073,20.70082071471857,STAR,
1237651758285001592.jpg,STAR,166213155.46758953,53.531602596574515,STAR,
1237651758284998171.jpg,STAR,1420074846.9773738,49.87414617255091,STAR,
1237651758284998150.jpg,STAR,1450478321.00972,60.23605804751605,STAR,
1237651758284935422.jpg,STAR,217329631.9294819,24.139100386964323,STAR,
1237651758284997187.jpg,STAR,589942286.2239805,46.1878102487985,STAR,
1237651758284999729.jpg,STAR,481757563.0816597,31.42425324426505,STAR,
1237651758285001132.jpg,STAR,529570213.4095601,32.30026634160004,STAR,
1237651758284934663.jpg,STAR,349805111.259327,22.233015995702342,STAR,
1237651758284936090.jpg,STAR,270052224.35376906,37.187128636352476,STAR,
1237651758284998152.jpg,STAR,1488004019.8755462,75.06594012634567,STAR,
1237651758284998095.jpg,STAR,2665175452.298234,127.44691509393758,STAR,
1237651758284997241.jpg,STAR,191369040.86974975,29.353157721299098,STAR,
1237651758284935421.jpg,STAR,199596062.65481055,27.145842309203168,STAR,
1237651758284997209.jpg,STAR,638133384.1764513,35.82984075106666,STAR,
1237651758284997171.jpg,STAR,355974675.27755165,55.40234294761908,STAR,
1237651758284998161.jpg,STAR,439189840.6720389,33.97352122371881,STAR,
1237651758284998094.jpg,STAR,556369562.1489023,37.1017930852538,STAR,
1237651758284934646.jpg,STAR,673111721.6809877,51.43117103222129,STAR,
1237651758284998143.jpg,STAR,1749203518.2494662,67.9120268820987,STAR,
1237651758284997198.jpg,STAR,761514703.9682575,48.962512410061805,STAR,
1237651758284935420.jpg,STAR,247832337.7340954,31.999646600219528,STAR,
1237651758284934667.jpg,STAR,242065387.75727576,15.817072374258036,STAR,
1237651758285001591.jpg,STAR,182763145.1272327,39.66922746717429,STAR,
1237651758284999592.jpg,STAR,538803172.6381128,37.536757393804905,STAR,
1237651758284998214.jpg,STAR,156203901.33379194,18.963928795590988,STAR,
1237651758284997940.jpg,STAR,624981276.2096695,68.82469860909865,STAR,
1237651758285001504.jpg,STAR,309519361.9620444,33.93481342149045,STAR,
1237651758284997155.jpg,STAR,922424665.9246216,74.24301007906072,STAR,
1237651758284999598.jpg,STAR,538621926.5515283,38.68681525845597,STAR,
1237651758284998087.jpg,STAR,3314343888.0714684,145.0066883033056,STAR,
1237651758284998145.jpg,STAR,801636131.8144891,40.00845619943378,STAR,
1237651758284997167.jpg,STAR,972703174.6687523,55.5002897393487,STAR,
1237651758284997232.jpg,STAR,730550628.9916732,44.94007219968358,STAR,
1237651758284998104.jpg,STAR,1442244068.735498,98.66598069479508,STAR,
1237651758284934647.jpg,STAR,285580354.98286897,26.209513305880996,STAR,
1237651758284998124.jpg,STAR,819664369.6906335,43.19909687706981,STAR,
1237651758284998101.jpg,STAR,871032684.3837718,36.23697160277496,STAR,
1237651758284999494.jpg,STAR,283581218.1215958,48.1687681858682,STAR,
1237651758284935424.jpg,STAR,215704383.58684552,29.238337636147044,STAR,
1237651758284998169.jpg,STAR,1199967880.0172434,47.919599615293556,STAR,
1237651758284998217.jpg,STAR,236379982.2096146,19.741732102277474,STAR,
1237651758284999498.jpg,STAR,294423801.7912784,40.423608055122614,STAR,
1237651758284998167.jpg,STAR,832444725.2817944,45.098143996473816,STAR,
1237651758284999497.jpg,STAR,239391415.95524493,66.17461297340984,STAR,
1237651758285001992.jpg,STAR,324095919.22952217,31.01683412944105,STAR,
1237651758284999499.jpg,STAR,214349667.11282113,21.841650178497716,STAR,
1237651758285001178.jpg,STAR,527078573.87716734,27.97703213851709,STAR,
1237651758284998207.jpg,STAR,263713838.82640734,35.95390967185615,STAR,
1237651758284999495.jpg,STAR,193429098.20781147,31.91273882999585,STAR,
1237651758285000101.jpg,STAR,545472826.1555786,42.15568912467619,STAR,
1237651758284935419.jpg,STAR,405552182.03425676,32.47233495024673,STAR,
1237651758284998175.jpg,STAR,736418750.9495238,31.80801511603286,STAR,
1237651758284997018.jpg,STAR,353345632.1372871,97.10074056068227,STAR,
1237651758284935423.jpg,STAR,152230613.80733246,16.588267012029064,STAR,
1237651758284999954.jpg,STAR,618549130.3385355,38.714683097129885,STAR,
1237651758284997931.jpg,STAR,470882346.18706053,49.92336628470609,STAR,
1237651758285001177.jpg,STAR,439483068.0189893,20.224932566210207,STAR,
1237651758285000098.jpg,STAR,515477168.1603253,58.676928474716775,STAR,
1237651758284998201.jpg,STAR,380432502.8341809,31.561989159320763,STAR,
1237651758284997019.jpg,STAR,389534344.6473259,67.88255658152659,STAR,
1237651758285001128.jpg,STAR,561170499.7323838,22.513246306637615,STAR,
1237651758284997159.jpg,STAR,691322390.7414151,51.57056124865666,STAR,
1237651758284998221.jpg,STAR,409722907.3564392,32.42024520797928,STAR,
1237651758284998215.jpg,STAR,370163638.87875336,29.028420628341078,STAR,
1237651758284997009.jpg,STAR,157610458.02532673,19.359448090631677,STAR,
1237651758285001129.jpg,STAR,328073506.1596624,22.60281300198502,STAR,
1237651758285001654.jpg,STAR,76455707.8402399,13.531350296468576,STAR,
1237651758284998191.jpg,STAR,569022468.8249725,34.61328253793828,STAR,
1237651758285001179.jpg,STAR,748676580.1548156,34.18615124796924,STAR,
1237651758284998098.jpg,STAR,869090954.2628273,20.740082148976242,STAR,
1237651758284998122.jpg,STAR,610147145.8025508,18.67425424654513,STAR,
1237651758285001130.jpg,STAR,548382020.0885003,24.22075630097142,STAR,
1237651758284997026.jpg,STAR,356134953.5668489,33.336942001185385,STAR,
1237651758284997015.jpg,STAR,398565283.2467627,48.93344865175209,STAR,
1237651758284997029.jpg,STAR,408121564.8192976,51.20238879624342,STAR,
1237651758284997013.jpg,STAR,427638724.3639846,57.889195270139126,STAR,
1237651758284935470.jpg,STAR,100235412.67792444,16.460561315378147,STAR,
1237651758284998132.jpg,STAR,1632749831.9253027,43.31547250139209,STAR,
1237651758285001588.jpg,STAR,50725458.05704282,11.42766523818334,STAR,
1237651758285002232.jpg,STAR,630226453.7921929,38.311876135332845,STAR,
1237651758284999500.jpg,STAR,166476088.5082738,36.887570249798046,STAR,
1237651758284997160.jpg,STAR,333611793.77450675,28.52485393039599,STAR,
1237651758284997030.jpg,STAR,197256768.04439902,15.19337407847732,STAR,
1237651758285000099.jpg,STAR,399777407.81277037,38.865988503530346,STAR,
1237651758284997207.jpg,STAR,274352381.3608306,32.72945565354514,STAR,
1237651758285002327.jpg,STAR,1178418003.9452329,27.40135886578976,STAR,
1237651758285002260.jpg,STAR,134619436.86271125,16.637116690982744,STAR,
1237651758285001109.jpg,STAR,412316167.048085,58.73038333984583,STAR,
1237651758284998106.jpg,STAR,2333259145.3025317,94.36725230395786,STAR,
1237651758285001737.jpg,STAR,318677526.0713451,27.346739960850098,STAR,
1237651758284997001.jpg,STAR,769248145.9244035,56.04210323760807,STAR,
1237651758284997027.jpg,STAR,466618067.4760944,58.21431796970322,STAR,
1237651758284999943.jpg,STAR,710511623.2914581,40.51406329311775,STAR,
1237651758284999955.jpg,STAR,936116863.1415955,43.8520194531023,STAR,
1237651758285002231.jpg,STAR,658010457.2777082,30.850296998659108,STAR,
1237651758284999944.jpg,STAR,708812857.1365483,41.88858532259494,STAR,
1237651758284997014.jpg,STAR,281955558.833545,22.44179825026707,STAR,
1237651758284998205.jpg,STAR,609605329.0724688,34.140141755264196,STAR,
1237651758285001176.jpg,STAR,723699521.6863853,35.97321922391223,STAR,
1237651758284998165.jpg,STAR,1526297280.2839177,31.769713618433926,STAR,
1237651758284997965.jpg,STAR,456313414.9629428,57.2992588084584,STAR,
1237651758284996986.jpg,STAR,646022487.4378512,49.43898974251652,STAR,
1237651758284997017.jpg,STAR,714622156.2762972,56.24957176679677,STAR,
1237651758285000100.jpg,STAR,337389962.5662843,38.52439747234173,STAR,
1237651758284932384.jpg,STAR,774128255.8832715,51.22985676324506,STAR,
1237651758285001108.jpg,STAR,260657530.17258188,26.32642530422922,STAR,
1237651758285001997.jpg,STAR,441664232.21552765,30.834328917251057,STAR,
1237651758284998166.jpg,STAR,1363329171.6750805,45.236739366135126,STAR,
1237651758284999940.jpg,STAR,717960504.7098397,38.06641749180574,STAR,
1237651758284997949.jpg,STAR,2805669253.694257,324.6142024574816,STAR,
1237651758284999493.jpg,STAR,124062803.58121537,47.05590951120511,STAR,
1237651758285000097.jpg,STAR,455246781.40320194,44.138968258101855,STAR,
1237651758284997961.jpg,STAR,612889125.3553061,67.88987231385609,STAR,
1237651758284999952.jpg,STAR,1150284226.0688434,42.882225649330714,STAR,
1237651758284936076.jpg,STAR,100131604.67067796,22.02610504969154,STAR,
1237651758284998200.jpg,STAR,725328110.7233639,64.74301934022182,STAR,
1237651758285001110.jpg,STAR,236619008.63951764,20.89214476026178,STAR,
1237651758285002338.jpg,STAR,534804092.2011512,25.28351961779661,STAR,
1237651758284997951.jpg,STAR,1913355395.4975972,306.5751163459797,STAR,
1237651758284999719.jpg,STAR,522181273.0931885,33.1991652105728,STAR,
1237651758285001013.jpg,STAR,216686514.43702883,48.130724515353855,STAR,
1237651758284998162.jpg,STAR,978976961.7559658,30.627473160310938,STAR,
1237651758284998193.jpg,STAR,1036211378.2755668,44.939911718639664,STAR,
1237651758285002339.jpg,STAR,763566969.6886065,27.61209621426746,STAR,
1237651758284998140.jpg,STAR,1356900152.846664,35.91108511649124,STAR,
1237651758285001580.jpg,STAR,247072716.59381807,34.24191014783826,STAR,
1237651758284997028.jpg,STAR,609034873.1734304,42.10928370659442,STAR,
1237651758284998321.jpg,STAR,734107809.9193392,45.9074617477125,STAR,
1237651758284999442.jpg,STAR,438155284.91525304,38.622556310482395,STAR,
1237651758284936156.jpg,STAR,165082937.0500264,19.526555252734635,STAR,
1237651758284932346.jpg,STAR,1841229208.4916399,116.67912061107626,STAR,
1237651758284999717.jpg,STAR,499058039.2996101,33.645178337786064,STAR,
1237651758284998216.jpg,STAR,786569100.7899573,32.013180272775294,STAR,
1237651758284996988.jpg,STAR,558621331.7120676,35.50531425458332,STAR,
1237651758284999939.jpg,STAR,1034384238.8911324,32.72752112753481,STAR,
1237651758284997032.jpg,STAR,795485424.0114793,45.94010782727911,STAR,
1237651758284996990.jpg,STAR,536244781.34080344,34.704323823399314,STAR,
1237651758284999439.jpg,STAR,441951254.7586785,47.82057360237733,STAR,
1237651758284999949.jpg,STAR,611729941.0325247,46.98332217854727,STAR,
1237651758284998155.jpg,STAR,679499791.0125889,28.765947707858395,STAR,
1237651758284998097.jpg,STAR,1133603875.5821989,38.11652241525081,STAR,
1237651758285002337.jpg,STAR,687119399.0335144,20.47818210845988,STAR,
1237651758284999390.jpg,GALAXY,330467414.5390908,27.820439426076806,STAR,
1237651758284997753.jpg,GALAXY,1033359352.4673059,99.14427413067274,STAR,
1237651758284997721.jpg,GALAXY,1217508006.6532507,167.55188325628006,STAR,
1237651758284997771.jpg,GALAXY,450413394.99181426,24.474291052523544,STAR,
1237651758284997788.jpg,GALAXY,828567562.3821101,18.5352386108541,STAR,
1237651758284997719.jpg,GALAXY,1499982396.452185,150.60048534178884,STAR,
1237651758285001664.jpg,GALAXY,73357377.60083659,24.14966111650914,STAR,
1237651758284997726.jpg,GALAXY,1744766963.88147,249.0725169110617,STAR,
1237651758284999304.jpg,GALAXY,346735179.2268871,30.864336966228073,STAR,
1237651758284999223.jpg,GALAXY,289805012.8024124,51.07678483570366,STAR,
1237651758284999290.jpg,GALAXY,231252717.20434994,30.23477075471426,STAR,
1237651758285000902.jpg,GALAXY,689582405.8644328,63.90043265736475,STAR,
1237651758284997791.jpg,GALAXY,654228102.9755663,31.811372186178673,STAR,
1237651758284996777.jpg,GALAXY,233794948.5079562,30.68135794512988,STAR,
1237651758284997798.jpg,GALAXY,369873427.8792992,16.702934784118447,STAR,
1237651758284934804.jpg,GALAXY,179494100.85349265,12.633047682109916,STAR,
1237651758284996791.jpg,GALAXY,1677902111.1313124,91.3213826673209,STAR,
1237651758284997707.jpg,GALAXY,1102703593.3089416,54.72824369692959,STAR,
1237651758284999213.jpg,GALAXY,151326267.77701437,46.189498593378325,STAR,
1237651758284934729.jpg,GALAXY,200260786.86957312,27.233589504831645,STAR,
1237651758284933039.jpg,GALAXY,691359463.4577868,56.31119001867553,STAR,
1237651758284998991.jpg,GALAXY,270096758.6202429,31.73863489882854,STAR,
1237651758284997855.jpg,GALAXY,3853653886.633911,209.0873706727257,STAR,
1237651758284997804.jpg,GALAXY,935602877.6971734,35.22919911261452,STAR,
1237651758284998978.jpg,GALAXY,142153765.27760065,14.935037495441957,STAR,
1237651758284936133.jpg,GALAXY,390063970.35671276,24.357920584168937,STAR,
1237651758285002276.jpg,GALAXY,1181503912.8983529,42.94530481777129,STAR,
1237651758284934907.jpg,GALAXY,120189745.0787507,40.172248611713385,STAR,
1237651758284997780.jpg,GALAXY,1203143026.0521264,68.0209516659906,STAR,
1237651758284999056.jpg,GALAXY,217132015.0863498,50.05778366252067,STAR,
1237651758284999040.jpg,GALAXY,369570661.40227515,54.21196424129031,STAR,
1237651758284936592.jpg,GALAXY,84594031.38764821,18.636290455483863,STAR,
1237651758284936144.jpg,GALAXY,41859474.08686937,12.730942088907153,STAR,
1237651758284936465.jpg,GALAXY,219561776.1107578,24.056575534563056,STAR,
1237651758284999060.jpg,GALAXY,381760951.45396465,47.45540328218913,STAR,
1237651758284934904.jpg,GALAXY,452511653.2568013,56.55666723184814,STAR,
1237651758284936459.jpg,GALAXY,110395642.13515641,9.092905102208459,STAR,
1237651758284934818.jpg,GALAXY,371859499.445057,43.05079583197263,STAR,
1237651758284936457.jpg,GALAXY,64666700.00270903,8.941490457994018,STAR,
1237651758284936160.jpg,GALAXY,169752319.0822238,12.53379850434818,STAR,
1237651758284997196.jpg,GALAXY,618649317.4839668,27.272819963804796,STAR,
1237651758284934701.jpg,GALAXY,349547598.7900794,49.89558789343234,STAR,
1237651758284936456.jpg,GALAXY,125092286.56059007,23.12204552200273,STAR,
1237651758284999809.jpg,GALAXY,785826150.8892759,25.08343952058263,STAR,
1237651758284936104.jpg,GALAXY,297572475.44068354,53.68746960474258,STAR,
1237651758284934716.jpg,GALAXY,591474670.2261465,144.26301954729425,STAR,
1237651758284997221.jpg,GALAXY,2401923939.5288806,127.31299876337332,STAR,
1237651758284934662.jpg,GALAXY,584320013.6510574,72.79060618041673,STAR,
1237651758284934915.jpg,GALAXY,469497829.69369555,46.05489395750833,STAR,
1237651758284935460.jpg,GALAXY,132697989.88229246,27.174220010113977,STAR,
1237651758284998159.jpg,GALAXY,504784534.7246947,32.4328572011883,STAR,
1237651758284998182.jpg,GALAXY,1465693001.965594,72.7250222220978,STAR,
1237651758284999596.jpg,GALAXY,338075113.15658677,39.025338732509745,STAR,
1237651758284998126.jpg,GALAXY,602700605.633293,25.96588826360087,STAR,
1237651758284935450.jpg,GALAXY,223973638.2894114,26.39026149402694,STAR,
1237651758284998123.jpg,GALAXY,562714613.119588,31.128896204410136,STAR,
1237651758285002203.jpg,GALAXY,96798595.20432581,19.718483345094917,STAR,
1237651758284934648.jpg,GALAXY,691443064.0509617,56.738477557450345,STAR,
1237651758284997223.jpg,GALAXY,313504857.3028191,24.177881293107774,STAR,
1237651758285002324.jpg,GALAXY,346568769.8846569,31.09180829619023,STAR,
1237651758284998115.jpg,GALAXY,3765019598.8674817,144.9562914163817,STAR,
1237651758284935425.jpg,GALAXY,117013747.30607568,12.729097861145046,STAR,
1237651758284998163.jpg,GALAXY,1059930506.7115797,24.956720671623625,STAR,
1237651758284998114.jpg,GALAXY,1015124819.7937171,35.15875773608935,STAR,
1237651758285001655.jpg,GALAXY,48009466.56705633,12.042146792336796,STAR,
1237651758285001589.jpg,GALAXY,35000528.49743283,12.241708290233486,STAR,
1237651758284998136.jpg,GALAXY,2438330105.1332283,77.75875723324825,STAR,
1237651758284997033.jpg,GALAXY,320517067.24786186,30.26330287255556,STAR,
1237651758284998210.jpg,GALAXY,728630266.6490024,45.77902826195928,STAR,
1237651758284998213.jpg,GALAXY,754851123.1262212,51.40567027755933,STAR,
1237651758284997002.jpg,GALAXY,763980957.6039832,42.769088748973566,STAR,
1237651758284997008.jpg,GALAXY,554131647.7195034,34.25451457089678,STAR,
1237651758284998190.jpg,GALAXY,743730381.0773236,31.39193104640739,STAR,
1237651758284998112.jpg,GALAXY,1519716426.9835496,40.4990928200269,STAR,
1237651758284998135.jpg,GALAXY,777039297.768303,29.56347937890792,STAR,
1237651758285002333.jpg,GALAXY,227937957.42637518,58.14125659306091,STAR,
1237651758284999713.jpg,GALAXY,471234860.78351104,38.97258397451768,STAR,
1237651758284997011.jpg,GALAXY,431906069.54485774,18.415779701595888,STAR,
1237651758284997941.jpg,GALAXY,4110257891.032685,60.28541387750146,STAR,
1237651758284997954.jpg,GALAXY,2708453982.7817655,65.83381078972751,STAR,
1237651758284999152.jpg,GALAXY,274260964.0766555,23.81486195226055,STAR,
1237651758285001581.jpg,GALAXY,167429395.30173892,13.610662408894097,STAR,
1237651758284997025.jpg,GALAXY,238747382.46672788,11.282399057695754,STAR,
1237651758284998130.jpg,GALAXY,741552637.7168428,71.95376884026233,STAR,
1237651758285001088.jpg,GALAXY,200161115.01255342,40.065895239826375,STAR,
1237651758284997938.jpg,GALAXY,3448649132.419924,78.46117670266486,STAR,
1237651758284998328.jpg,GALAXY,566102827.5167712,20.162929523542786,STAR,
1237651758285000064.jpg,GALAXY,362035611.82677794,49.96831925364634,STAR,
1237651758285001903.jpg,GALAXY,162362801.95213893,18.319000285183677,STAR,
1237651758284998176.jpg,GALAXY,263099762.87626585,15.194013593252771,STAR,
1237651758285001902.jpg,GALAXY,184700007.97302222,22.720732515462046,STAR,
1237651758284997943.jpg,GALAXY,2431431796.702394,110.91296180395632,STAR,
1237651758284998379.jpg,GALAXY,388070810.575143,27.226516517801233,STAR,
1237651758284998226.jpg,GALAXY,861305482.3488876,129.4781269307248,STAR,
1237651758284998495.jpg,GALAXY,436259856.6215184,49.042389719671355,STAR,
1237651758285001225.jpg,GALAXY,143372346.5873975,28.92892439097537,STAR,
1237651758284997321.jpg,GALAXY,1144437244.6813846,79.75594610576105,STAR,
1237651758285002352.jpg,GALAXY,558716198.1581388,28.73679820665252,STAR,
1237651758284998376.jpg,GALAXY,2765715958.193622,131.27854702242794,STAR,
1237651758285001991.jpg,GALAXY,381249931.76697475,33.37783074638136,STAR,
1237651758284997322.jpg,GALAXY,452467318.7291345,16.17300635399096,STAR,
1237651758284998361.jpg,GALAXY,2650533442.0189366,407.1949924350816,STAR,
1237651758285001989.jpg,GALAXY,158316359.21900928,25.685112452822942,STAR,
1237651758284998373.jpg,GALAXY,792890564.2525626,28.496925766123272,STAR,
1237651758284934315.jpg,GALAXY,997047627.0436289,46.23616610388139,STAR,
1237651758285000166.jpg,GALAXY,314452699.40098035,21.387969659988038,STAR,
1237651758284998316.jpg,GALAXY,800803192.8441813,51.89508299691904,STAR,
1237651758285002039.jpg,GALAXY,477784803.3454161,61.237028030484645,STAR,
1237651758285000114.jpg,GALAXY,171684195.9354652,14.28558508775054,STAR,
1237651758284999486.jpg,GALAXY,752245434.6393731,91.96656244109265,STAR,
1237651758285000115.jpg,GALAXY,372447935.3185804,29.57665175986123,STAR,
1237651758284936011.jpg,GALAXY,394135192.35132664,67.7246091047673,STAR,
1237651758285002341.jpg,GALAXY,410325910.5578221,52.73386409912501,STAR,
1237651758285002357.jpg,GALAXY,140701739.9387113,73.65624815461481,STAR,
1237651758285000109.jpg,GALAXY,1105786709.7138805,98.5216452252508,STAR,
1237651758285000364.jpg,GALAXY,1287812771.068114,38.2596925443971,STAR,
1237651758285000237.jpg,GALAXY,171425337.62376773,11.655109398610472,STAR,
1237651758284998390.jpg,GALAXY,300048572.12292546,42.0911947594318,STAR,
1237651758285002379.jpg,GALAXY,151138045.01702142,35.89479713153672,STAR,
1237651758285000340.jpg,GALAXY,494585853.72175497,29.233502465256834,STAR,
1237651758284999844.jpg,GALAXY,578397962.7641516,55.64041020534878,STAR,
1237651758284998392.jpg,GALAXY,352881651.9622925,39.055289496176286,STAR,
